open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1724716800000,2680.49000000,2699.98000000,2392.96000000,2457.33000000,412660.71970000,1724720399999,1058769621.89210308,1898416.00000000,187278.07780000,480143744.79680502,0
1724803200000,2457.33000000,2554.60000000,2418.80000000,2528.33000000,451266.63400000,1724806799999,1124304892.42379498,2272721.00000000,222246.91840000,553710617.94950604,0
1724889600000,2528.33000000,2595.40000000,2505.88000000,2527.61000000,237002.96320000,1724893199999,603867504.22594905,1455668.00000000,119563.35910000,304607143.52593601,0
1724976000000,2527.60000000,2552.17000000,2431.14000000,2526.00000000,338379.19410000,1724979599999,845015735.14941096,1735497.00000000,172073.91140000,429842974.52976197,0
1725062400000,2525.99000000,2533.95000000,2491.92000000,2513.01000000,97946.11470000,1725065999999,246514334.07653001,702529.00000000,47410.90720000,119335754.45879400,0
1725148800000,2513.00000000,2516.28000000,2400.00000000,2425.72000000,223127.77600000,1725152399999,550299930.15344894,1357443.00000000,106672.82840000,263071210.85051599,0
1725235200000,2425.71000000,2564.83000000,2423.52000000,2538.01000000,262632.83850000,1725238799999,654854126.19511104,1452334.00000000,134090.70480000,334264683.01748598,0
1725321600000,2538.00000000,2553.60000000,2411.12000000,2425.29000000,224793.12990000,1725325199999,556674703.35234106,1272909.00000000,101487.65070000,251452238.68507400,0
1725408000000,2425.28000000,2490.00000000,2306.65000000,2450.71000000,384179.38540000,1725411599999,921640300.67465401,2002621.00000000,188707.74580000,452757932.49333501,0
1725494400000,2450.71000000,2466.00000000,2348.04000000,2368.81000000,278549.09690000,1725497999999,667044058.82643402,1862353.00000000,131571.92470000,315231080.60793400,0
1725580800000,2368.81000000,2408.83000000,2150.55000000,2225.23000000,643027.11100000,1725584399999,1467265008.06349301,2980066.00000000,303990.16890000,694418877.02475405,0
1725667200000,2225.24000000,2311.27000000,2220.98000000,2273.58000000,219453.20760000,1725670799999,498662894.23097497,982698.00000000,109807.92460000,249593766.45552999,0
1725753600000,2273.58000000,2333.58000000,2240.94000000,2297.30000000,192775.64930000,1725757199999,440447734.82637298,976672.00000000,93305.19370000,213222870.55342400,0
1725840000000,2297.30000000,2381.41000000,2272.80000000,2359.50000000,321698.99000000,1725843599999,747001776.04653597,1761692.00000000,156788.50980000,364223174.14290398,0
1725926400000,2359.51000000,2400.00000000,2320.41000000,2388.52000000,224382.17290000,1725929999999,528411566.91970199,1210860.00000000,105895.41880000,249480052.38138199,0
1726012800000,2388.52000000,2389.32000000,2277.68000000,2340.55000000,282898.31250000,1726016399999,659291892.32673097,1530070.00000000,135125.59650000,314926799.45453101,0
1726099200000,2340.54000000,2391.93000000,2315.39000000,2361.76000000,202611.13080000,1726102799999,476749201.76441902,1093596.00000000,102118.09520000,240341157.99811900,0
1726185600000,2361.75000000,2464.82000000,2337.35000000,2439.19000000,253888.61600000,1726189199999,607650210.70286202,1458878.00000000,124124.36760000,297410717.96547002,0
1726272000000,2439.19000000,2440.60000000,2376.72000000,2417.79000000,122931.23020000,1726275599999,296990460.13007802,754834.00000000,57970.96450000,140034806.30787599,0
1726358400000,2417.80000000,2430.32000000,2283.75000000,2316.10000000,174364.19460000,1726361999999,413278017.27632403,1058493.00000000,80610.91460000,191044099.00633001,0
1726444800000,2316.09000000,2335.70000000,2252.39000000,2295.68000000,330555.23200000,1726448399999,756718235.68223405,2102319.00000000,153834.01110000,352253267.83244002,0
1726531200000,2295.67000000,2393.63000000,2263.29000000,2341.80000000,274206.25880000,1726534799999,640307796.59404194,1813524.00000000,134491.63700000,314135444.25581700,0
1726617600000,2341.79000000,2376.14000000,2277.34000000,2374.75000000,292917.60080000,1726621199999,679856751.17105305,2555639.00000000,144167.24010000,334741394.02654898,0
1726704000000,2374.74000000,2494.95000000,2372.60000000,2465.21000000,326746.03200000,1726707599999,794820680.99505401,2862096.00000000,171108.47470000,416132368.00402701,0
1726790400000,2465.21000000,2571.93000000,2437.31000000,2561.40000000,340754.59120000,1726793999999,864016608.11556304,3241249.00000000,173101.71320000,438921107.76329398,0
1726876800000,2561.40000000,2623.34000000,2528.97000000,2612.40000000,154757.87730000,1726880399999,396953470.51763099,1425778.00000000,78964.07040000,202638566.04465199,0
1726963200000,2612.40000000,2632.57000000,2524.58000000,2581.00000000,214266.32570000,1726966799999,553059849.55339897,2067811.00000000,97837.05120000,252636983.57337800,0
1727049600000,2580.99000000,2702.82000000,2539.49000000,2646.97000000,333282.01490000,1727053199999,883518257.19940698,3492404.00000000,161782.11780000,428832914.20111203,0
1727136000000,2646.98000000,2670.96000000,2591.56000000,2653.20000000,288600.04020000,1727139599999,760159619.98153400,2730471.00000000,140655.88960000,370558448.96591699,0
1727222400000,2653.20000000,2673.50000000,2554.05000000,2579.95000000,220343.42930000,1727225999999,576100924.71154594,2446589.00000000,103887.87840000,271731602.59947199,0
1727308800000,2580.09000000,2666.22000000,2559.20000000,2632.26000000,278686.35730000,1727312399999,731881168.91669500,2897463.00000000,139205.44730000,365580497.05442399,0
1727395200000,2632.25000000,2728.60000000,2615.21000000,2694.43000000,281826.97920000,1727398799999,753233859.35867202,2599262.00000000,151742.50930000,405576362.61347604,0
1727481600000,2694.43000000,2704.35000000,2650.00000000,2675.21000000,137230.03420000,1727485199999,367299958.06267601,1192804.00000000,65924.22020000,176467262.33616799,0
1727568000000,2675.21000000,2683.70000000,2629.73000000,2657.62000000,160554.31460000,1727571599999,426486288.27627701,1417045.00000000,81486.00610000,216453626.08854401,0
1727654400000,2657.62000000,2663.50000000,2575.00000000,2602.23000000,282475.79610000,1727657999999,738997897.57908499,2684395.00000000,135231.59450000,353834770.00365102,0
1727740800000,2602.24000000,2659.00000000,2414.00000000,2447.79000000,502828.68040000,1727744399999,1275068045.81654787,4525442.00000000,241562.47160000,612727012.04730999,0
1727827200000,2447.78000000,2499.00000000,2352.00000000,2364.10000000,317484.73500000,1727830799999,772815459.36655104,4299369.00000000,155763.84130000,379325012.46359801,0
1727913600000,2364.09000000,2403.38000000,2310.00000000,2349.80000000,314635.92630000,1727917199999,739732809.48188698,4096011.00000000,149299.04360000,351028567.52354300,0
1728000000000,2349.80000000,2441.64000000,2339.15000000,2414.41000000,239383.01700000,1728003599999,572627417.10536897,2556302.00000000,121492.18760000,290635408.17502999,0
1728086400000,2414.41000000,2428.23000000,2390.05000000,2414.66000000,103740.23160000,1728089999999,250133597.68832201,1147501.00000000,49644.85370000,119740244.15091899,0
1728172800000,2414.66000000,2457.80000000,2407.00000000,2440.03000000,105752.70960000,1728176399999,257213775.45288000,1097106.00000000,56040.49420000,136283551.47355801,0
1728259200000,2440.02000000,2521.00000000,2403.00000000,2422.71000000,300459.54070000,1728262799999,742163736.96691108,3081333.00000000,147053.19260000,363265506.41464901,0
1728345600000,2422.70000000,2466.66000000,2401.18000000,2440.89000000,201358.33120000,1728349199999,490043095.02496201,2240640.00000000,98699.06950000,240246242.02095801,0
1728432000000,2440.88000000,2473.61000000,2351.42000000,2370.47000000,242082.27250000,1728435599999,586469983.39352703,2569883.00000000,118607.67530000,287392550.52832001,0
1728518400000,2370.47000000,2421.36000000,2330.66000000,2386.49000000,257862.96190000,1728521999999,614182044.94953597,2734517.00000000,124649.16980000,296876662.88337702,0
1728604800000,2386.49000000,2471.45000000,2381.86000000,2439.50000000,235441.21970000,1728608399999,572065403.74189794,1913115.00000000,120079.05810000,291669006.34268802,0
1728691200000,2439.49000000,2490.51000000,2434.35000000,2476.40000000,139637.50620000,1728694799999,343538957.82022798,1058123.00000000,75635.47220000,186143651.98497400,0
1728777600000,2476.40000000,2484.92000000,2436.40000000,2468.91000000,120022.81790000,1728781199999,295322793.08412498,1032905.00000000,59760.37470000,147082675.32577100,0
1728864000000,2468.92000000,2654.00000000,2443.39000000,2629.79000000,435900.16190000,1728867599999,1119084230.80793810,2715025.00000000,229665.60470000,589781071.81532800,0
1728950400000,2629.79000000,2688.60000000,2537.36000000,2607.41000000,416285.66630000,1728953999999,1083630113.13970709,3306565.00000000,205576.51830000,535279891.16590101,0
1729036800000,2607.41000000,2647.79000000,2588.67000000,2611.10000000,260322.42420000,1729040399999,681342662.41857004,2813136.00000000,127407.66790000,333593643.09779298,0
1729123200000,2611.10000000,2648.37000000,2575.40000000,2605.80000000,221624.54340000,1729126799999,579597649.92940307,2543113.00000000,109682.85890000,286944146.55601102,0
1729209600000,2605.79000000,2675.58000000,2596.49000000,2642.17000000,292444.11530000,1729213199999,771232214.93516397,2835054.00000000,151075.29190000,398486077.84859300,0
1729296000000,2642.17000000,2663.49000000,2631.02000000,2648.20000000,105413.76460000,1729299599999,278723129.15789402,1145594.00000000,52955.70120000,140037162.00516000,0
1729382400000,2648.20000000,2759.00000000,2635.54000000,2746.91000000,256910.74480000,1729385999999,692550694.44162905,2274845.00000000,131315.63210000,354129881.28676599,0
1729468800000,2746.91000000,2769.48000000,2655.01000000,2666.70000000,310674.72320000,1729472399999,839718870.96762097,2526347.00000000,155766.44540000,421099497.59600699,0
1729555200000,2666.71000000,2671.92000000,2606.56000000,2622.81000000,265747.71300000,1729558799999,699818031.28854001,2153796.00000000,129041.05420000,339834310.02414697,0
1729641600000,2622.81000000,2628.20000000,2450.00000000,2524.61000000,352647.70860000,1729645199999,897683017.74016798,2642127.00000000,161673.03630000,411442765.60034198,0
1729728000000,2524.60000000,2562.65000000,2507.31000000,2535.82000000,290851.78420000,1729731599999,737665762.66614699,2252562.00000000,151672.57960000,384697096.34031302,0
1729814400000,2535.82000000,2566.33000000,2382.59000000,2440.62000000,514799.88220000,1729817999999,1282541014.46980309,3741205.00000000,232180.14350000,578647966.53560805,0
1729900800000,2440.63000000,2508.00000000,2430.12000000,2482.51000000,248724.83130000,1729904399999,612908876.73898304,1985542.00000000,132469.85690000,326550515.93420702,0
1729987200000,2482.51000000,2527.99000000,2464.13000000,2507.80000000,137580.88360000,1729990799999,342704461.29822201,1337190.00000000,70648.00530000,176001096.76120999,0
1730073600000,2507.80000000,2589.67000000,2471.67000000,2567.48000000,360605.32700000,1730077199999,910015100.83083701,2847523.00000000,180803.60760000,456316658.78481299,0
1730160000000,2567.49000000,2681.86000000,2561.20000000,2638.80000000,451915.70250000,1730163599999,1187541746.02171493,3690029.00000000,227223.48010000,597159695.53777802,0
1730246400000,2638.80000000,2722.30000000,2599.66000000,2659.19000000,460627.12600000,1730249999999,1230352880.14265490,3700127.00000000,234688.32980000,627072013.72104204,0
1730332800000,2659.19000000,2669.00000000,2503.00000000,2518.61000000,403427.20170000,1730336399999,1042550364.39079106,3391343.00000000,196341.44980000,507552898.63574797,0
1730419200000,2518.61000000,2586.80000000,2467.67000000,2511.49000000,430249.10730000,1730422799999,1084316033.71191502,3614843.00000000,202239.11620000,509869182.30356699,0
1730505600000,2511.49000000,2523.45000000,2470.00000000,2494.23000000,145961.13000000,1730509199999,364240307.89237702,1228028.00000000,68739.22170000,171535490.17364201,0
1730592000000,2494.23000000,2496.39000000,2411.00000000,2457.73000000,276009.11970000,1730595599999,675516839.24615800,2569553.00000000,128755.13020000,315138233.23078102,0
1730678400000,2457.73000000,2491.39000000,2357.59000000,2398.21000000,306316.96450000,1730681999999,745000696.54959404,3066552.00000000,148574.72540000,361660123.21258003,0
1730764800000,2398.21000000,2480.00000000,2380.74000000,2422.55000000,331619.25450000,1730768399999,807964220.38260698,2878817.00000000,164899.72260000,401792814.47828197,0
1730851200000,2422.60000000,2744.70000000,2420.30000000,2721.87000000,1002141.36180000,1730854799999,2613263657.61569023,5557031.00000000,527404.57970000,1375499686.35223603,0
1730937600000,2721.88000000,2916.11000000,2699.49000000,2895.47000000,730845.95240000,1730941199999,2069602523.37207699,5380366.00000000,367745.65060000,1041659729.92273903,0
1731024000000,2895.47000000,2981.69000000,2886.40000000,2961.75000000,568864.43500000,1731027599999,1664276186.36745691,4290252.00000000,290136.27340000,849147013.62205100,0
1731110400000,2961.75000000,3157.40000000,2953.71000000,3126.21000000,526719.42120000,1731113999999,1602480049.88551402,3681905.00000000,278109.26380000,846556140.57644796,0
1731196800000,3126.20000000,3248.52000000,3069.00000000,3183.21000000,865536.73220000,1731200399999,2751696491.35327291,6072418.00000000,444231.98530000,1412520566.69655490,0
1731283200000,3183.20000000,3387.61000000,3105.00000000,3371.59000000,1000093.96640000,1731286799999,3248336095.35783386,7802397.00000000,512353.65970000,1664789115.81200004,0
1731369600000,3371.59000000,3442.50000000,3207.67000000,3243.80000000,973215.72850000,1731373199999,3215515065.96684980,7073014.00000000,474680.79960000,1569519071.96666288,0
1731456000000,3243.79000000,3331.00000000,3116.69000000,3187.16000000,919686.37470000,1731459599999,2958494366.71914005,9753402.00000000,446483.23990000,1436610189.54269195,0
1731542400000,3187.16000000,3240.40000000,3028.56000000,3058.82000000,605780.66620000,1731545999999,1909266330.68371797,6204964.00000000,291332.14280000,919046552.32491302,0
1731628800000,3058.81000000,3131.06000000,3014.50000000,3090.01000000,519623.63170000,1731632399999,1593247701.28904915,6118576.00000000,256031.96210000,785238977.75679600,0
1731715200000,3090.01000000,3219.97000000,3072.00000000,3132.87000000,423639.15730000,1731718799999,1332892680.48503804,5079843.00000000,221452.09360000,696573570.91146398,0
1731801600000,3132.88000000,3162.11000000,3034.99000000,3076.00000000,449818.95750000,1731805199999,1393762559.89606500,5832635.00000000,219773.82170000,681175947.12536204,0
1731888000000,3075.99000000,3224.94000000,3050.01000000,3207.80000000,640658.43570000,1731891599999,2006111259.65758610,6541040.00000000,335610.63520000,1051440459.59821606,0
1731974400000,3207.81000000,3221.20000000,3065.40000000,3107.44000000,500112.01940000,1731977999999,1561642778.41815400,5163295.00000000,240538.57970000,751285220.16740203,0
1732060800000,3107.45000000,3159.20000000,3029.41000000,3069.97000000,503607.83360000,1732064399999,1559041767.18546391,6338828.00000000,262555.33790000,813254437.22967803,0
1732147200000,3069.97000000,3386.73000000,3032.59000000,3355.81000000,974923.30350000,1732150799999,3167224819.41876888,8227428.00000000,517407.46180000,1678599533.38309407,0
1732233600000,3355.88000000,3425.92000000,3257.54000000,3327.78000000,603273.70930000,1732237199999,2008464564.86167407,7141711.00000000,299228.21600000,996678648.69699502,0
1732320000000,3327.78000000,3497.51000000,3312.72000000,3393.91000000,721024.00090000,1732323599999,2449223191.45451689,6790558.00000000,377413.29840000,1281905367.17223406,0
1732406400000,3393.91000000,3450.00000000,3281.40000000,3361.20000000,479098.09210000,1732409999999,1608242778.28287196,5919258.00000000,229135.64760000,769433365.50576103,0
1732492800000,3361.21000000,3546.66000000,3300.01000000,3414.49000000,949330.37000000,1732496399999,3272920810.05731106,9876856.00000000,473543.93990000,1633463973.64652610,0
1732579200000,3414.49000000,3462.49000000,3252.00000000,3324.73000000,672367.15030000,1732582799999,2252619301.96427393,7269605.00000000,320649.41400000,1076018603.47616005,0
1732665600000,3324.74000000,3684.92000000,3302.40000000,3653.28000000,754573.64850000,1732669199999,2640023089.76093483,6392173.00000000,422777.04850000,1478531171.09609103,0
1732752000000,3653.27000000,3661.92000000,3529.76000000,3578.79000000,560976.42500000,1732755599999,2014252549.70202208,5393261.00000000,281616.14450000,1011307244.12480199,0
1732838400000,3578.80000000,3647.98000000,3534.28000000,3592.21000000,425493.24490000,1732841999999,1525999121.81963897,4240304.00000000,220911.87590000,792537823.50664997,0
1732924800000,3592.22000000,3738.98000000,3568.40000000,3703.60000000,503684.74850000,1732928399999,1849683070.29734993,4641849.00000000,267000.57690000,980789627.35957694,0
1733011200000,3703.59000000,3746.80000000,3659.20000000,3707.61000000,429089.26330000,1733014799999,1589850114.02591515,3667910.00000000,212029.40080000,785774029.01285493,0
1733097600000,3707.61000000,3760.00000000,3554.32000000,3643.42000000,737130.56900000,1733101199999,2685285591.84536505,6825848.00000000,368529.34700000,1342985979.58074498,0
1733184000000,3643.43000000,3670.00000000,3500.00000000,3614.51000000,678400.20320000,1733187599999,2439869839.02902126,5200407.00000000,376625.93000000,1355330328.94503689,0
1733270400000,3614.51000000,3887.24000000,3614.51000000,3837.80000000,968744.03990000,1733273999999,3638907449.55176067,8222722.00000000,516513.63150000,1939427558.60474014,0
1733356800000,3837.80000000,3956.00000000,3677.00000000,3785.20000000,946493.27600000,1733360399999,3653558567.75371218,8753645.00000000,465065.30160000,1796915310.22586489,0
1733443200000,3785.21000000,4087.73000000,3777.26000000,3998.87000000,803855.11460000,1733446799999,3174080080.14619303,6677199.00000000,410529.41370000,1621071926.72690892,0
1733529600000,3998.87000000,4024.46000000,3968.00000000,3996.22000000,283920.02000000,1733533199999,1134418058.86617303,2721543.00000000,141027.53580000,563531840.24221194,0
1733616000000,3996.22000000,4015.58000000,3923.50000000,4004.15000000,251362.16850000,1733619599999,1000371580.63835895,2614587.00000000,124696.17300000,496407855.45914102,0
1733702400000,4004.15000000,4006.17000000,3509.00000000,3712.00000000,939642.20010000,1733705999999,3566495804.12810516,8331026.00000000,434519.74420000,1650765938.05197406,0
1733788800000,3712.00000000,3780.76000000,3515.89000000,3628.25000000,942206.03370000,1733792399999,3443114495.27366400,10461668.00000000,468842.23620000,1713256933.09975910,0
1733875200000,3628.24000000,3848.64000000,3562.34000000,3831.81000000,461818.78010000,1733878799999,1722223536.87817693,6195364.00000000,248830.10390000,928595809.30058706,0
1733961600000,3831.82000000,3987.41000000,3796.80000000,3881.61000000,572098.63430000,1733965199999,2239803483.57660675,7005239.00000000,284607.15510000,1114554219.24114299,0
1734048000000,3881.60000000,3968.47000000,3852.94000000,3906.80000000,387765.68730000,1734051599999,1516942852.28518105,5124578.00000000,192195.32380000,751955442.54806602,0
1734134400000,3906.80000000,3945.00000000,3825.03000000,3870.29000000,265538.94790000,1734137999999,1031595277.38733697,3407748.00000000,131333.82940000,510395698.45593297,0
1734220800000,3870.30000000,3974.61000000,3831.50000000,3959.09000000,253833.21410000,1734224399999,987865003.12754297,3637695.00000000,137576.23630000,535670221.16029298,0
1734307200000,3959.09000000,4107.80000000,3884.00000000,3986.24000000,673351.07230000,1734310799999,2686550997.11024475,7117624.00000000,357970.22610000,1428720574.04516101,0
1734393600000,3986.24000000,4041.82000000,3847.96000000,3893.01000000,450825.98610000,1734397199999,1788532842.70075703,6874200.00000000,212006.09800000,841864072.77054095,0
1734480000000,3893.01000000,3907.19000000,3617.42000000,3626.80000000,722505.06180000,1734483599999,2735374632.73864079,6584244.00000000,338987.74140000,1283903825.65402794,0
1734566400000,3626.80000000,3720.00000000,3326.80000000,3417.01000000,1078153.48510000,1734569999999,3807975330.68116188,6357638.00000000,498105.40580000,1759867070.36279607,0
1734652800000,3417.01000000,3497.84000000,3101.90000000,3472.21000000,1332783.73100000,1734656399999,4421584295.58089924,7029546.00000000,616548.69460000,2043875039.78797603,0
1734739200000,3472.20000000,3555.18000000,3293.11000000,3338.92000000,475275.82000000,1734742799999,1627460721.69215298,2732677.00000000,227433.37900000,779411940.38609505,0
1734825600000,3338.92000000,3403.00000000,3221.10000000,3281.83000000,361920.24950000,1734829199999,1201895225.01695204,2546556.00000000,178324.64420000,592471146.24274099,0
1734912000000,3281.83000000,3466.99000000,3216.97000000,3422.53000000,488253.41000000,1734915599999,1627069583.87868190,4032824.00000000,251606.21720000,838574859.78571200,0
1734998400000,3422.53000000,3539.65000000,3358.19000000,3493.18000000,315723.67630000,1735001999999,1087476459.25316310,2764397.00000000,158218.89880000,544905389.45922995,0
1735084800000,3493.17000000,3547.95000000,3440.93000000,3497.00000000,219846.04520000,1735088399999,766349902.71321702,2133099.00000000,110386.21040000,384894251.07668102,0
1735171200000,3497.00000000,3514.94000000,3304.63000000,3335.05000000,310170.17190000,1735174799999,1047464157.03218901,2543314.00000000,164346.24880000,554727435.33012104,0
1735257600000,3335.04000000,3444.16000000,3306.60000000,3333.51000000,342529.60380000,1735261199999,1152635224.26543903,3133395.00000000,171567.67040000,577327628.47015500,0
1735344000000,3333.51000000,3428.68000000,3322.23000000,3404.00000000,175963.61300000,1735347599999,592591876.17898595,1445334.00000000,88404.95780000,297871890.10946202,0
1735430400000,3404.01000000,3413.78000000,3326.17000000,3356.48000000,156256.88190000,1735433999999,527250656.14570403,1170497.00000000,74717.28830000,252109610.01206699,0
1735516800000,3356.48000000,3437.59000000,3305.00000000,3361.84000000,420794.64760000,1735520399999,1420731724.37256408,2700666.00000000,215138.52690000,726878029.72007096,0
1735603200000,3361.83000000,3451.00000000,3315.59000000,3337.78000000,303053.16850000,1735606799999,1024862944.04619098,2021786.00000000,146510.75010000,495460792.49061197,0
1735689600000,3337.78000000,3374.85000000,3313.88000000,3360.38000000,190238.58610000,1735693199999,636613395.69596505,1182219.00000000,99518.02170000,333085258.28746200,0
1735776000000,3360.39000000,3509.99000000,3354.50000000,3455.67000000,338632.88740000,1735779599999,1166286232.16288209,2373075.00000000,169044.36270000,582161055.52196503,0
1735862400000,3455.68000000,3630.00000000,3423.44000000,3609.01000000,334041.06040000,1735865999999,1179953901.10181403,2293811.00000000,169194.07500000,597682226.03096199,0
1735948800000,3609.00000000,3671.60000000,3572.42000000,3656.88000000,229266.31330000,1735952399999,829864804.85983694,1567855.00000000,116823.14830000,422850861.08688605,0
1736035200000,3656.88000000,3675.25000000,3593.70000000,3635.99000000,155444.17410000,1736038799999,564147572.80066895,1461192.00000000,76901.37580000,279135355.27000600,0
1736121600000,3636.00000000,3744.83000000,3610.63000000,3687.45000000,329642.36480000,1736125199999,1210642823.30206895,2753873.00000000,166824.61960000,612822771.95455098,0
1736208000000,3687.44000000,3700.86000000,3356.31000000,3381.31000000,541543.28740000,1736211599999,1899318756.15801597,3538701.00000000,254553.45020000,892893276.02080905,0
1736294400000,3381.31000000,3415.10000000,3208.20000000,3327.29000000,584749.96270000,1736297999999,1944382187.65665913,3766197.00000000,275577.22690000,916259778.41837907,0
1736380800000,3327.29000000,3357.27000000,3158.00000000,3219.20000000,501818.42470000,1736384399999,1638958679.71436810,3685889.00000000,237793.73460000,777185110.08267903,0
1736467200000,3219.20000000,3322.49000000,3193.97000000,3267.04000000,454142.13330000,1736470799999,1482940591.67198801,3199118.00000000,222519.18490000,726413490.66837394,0
1736553600000,3267.05000000,3320.18000000,3217.56000000,3282.83000000,151679.74870000,1736557199999,494933295.35826200,1208777.00000000,74202.78760000,242350177.14399099,0
1736640000000,3282.83000000,3300.00000000,3224.49000000,3267.30000000,164879.97090000,1736643599999,538751712.04578698,1151908.00000000,78312.53320000,255990007.31399000,0
1736726400000,3267.30000000,3339.00000000,2920.00000000,3137.51000000,845907.56690000,1736729999999,2614824635.15443897,4900248.00000000,410956.80140000,1271030799.21146798,0
1736812800000,3137.51000000,3256.67000000,3125.65000000,3225.63000000,374308.45170000,1736816399999,1197715520.89902592,2446285.00000000,180843.36050000,578754045.67724395,0
1736899200000,3225.63000000,3473.75000000,3186.36000000,3451.52000000,464188.03400000,1736902799999,1537407357.36677098,2689488.00000000,233981.71830000,775803015.40606797,0
1736985600000,3451.51000000,3460.79000000,3265.44000000,3308.05000000,471282.67870000,1736989199999,1573512574.07485104,2667507.00000000,227669.87210000,760336218.42832100,0
1737072000000,3308.04000000,3525.72000000,3307.50000000,3473.63000000,518550.18130000,1737075599999,1773013467.30909300,3165882.00000000,269301.51330000,920836504.15644598,0
1737158400000,3473.64000000,3494.39000000,3227.00000000,3307.71000000,634197.12810000,1737161999999,2100633661.76441908,3931387.00000000,309754.32910000,1025970289.51767099,0
1737244800000,3307.71000000,3448.99000000,3130.48000000,3215.12000000,1342301.52170000,1737248399999,4408659681.01233006,7064813.00000000,651932.43120000,2143657478.90028596,0
1737331200000,3215.20000000,3453.69000000,3142.78000000,3284.00000000,1158354.78140000,1737334799999,3830020315.13160706,7137551.00000000,572672.70280000,1895320599.96198606,0
1737417600000,3283.99000000,3368.00000000,3204.60000000,3327.54000000,548706.05130000,1737421199999,1802317579.66765904,3752957.00000000,271093.62780000,890755658.88544798,0
1737504000000,3327.55000000,3365.99000000,3222.85000000,3242.60000000,349240.74980000,1737507599999,1150648371.19655895,2187671.00000000,163482.76000000,538844820.50456297,0
1737590400000,3242.61000000,3347.97000000,3185.00000000,3338.21000000,605592.72250000,1737593999999,1965307923.08054709,3255920.00000000,303294.94180000,984590435.71734798,0
1737676800000,3338.22000000,3428.00000000,3275.90000000,3310.09000000,451524.27520000,1737680399999,1519379297.69096303,2793569.00000000,215008.00350000,723830815.04652297,0
1737763200000,3310.10000000,3350.68000000,3268.66000000,3318.77000000,208559.04150000,1737766799999,690383485.12544405,1456638.00000000,98129.44980000,324799632.12765402,0
1737849600000,3318.76000000,3362.00000000,3230.00000000,3232.61000000,272165.46900000,1737853199999,899291017.61337399,1416325.00000000,116826.27890000,386320687.82792902,0
1737936000000,3232.61000000,3253.91000000,3020.01000000,3182.44000000,753004.75290000,1737939599999,2349770569.70661116,4888504.00000000,345284.58210000,1077195796.13712192,0
1738022400000,3182.44000000,3223.01000000,3040.03000000,3077.72000000,350959.71730000,1738025999999,1107001736.17500496,2936974.00000000,170776.72710000,538990208.72344697,0
1738108800000,3077.72000000,3182.52000000,3054.06000000,3113.90000000,409737.25760000,1738112399999,1278256645.74956989,3277369.00000000,200807.92350000,626556500.38162005,0
1738195200000,3113.90000000,3283.43000000,3091.06000000,3247.39000000,350639.48230000,1738198799999,1130886606.53968191,2410789.00000000,180484.13070000,581935263.18457603,0
1738281600000,3247.38000000,3437.31000000,3213.80000000,3300.99000000,648681.65610000,1738285199999,2158479814.33174324,3802893.00000000,343645.01990000,1144000791.64150095,0
1738368000000,3300.99000000,3331.98000000,3101.70000000,3117.54000000,354065.25250000,1738371599999,1142845926.86590099,2900696.00000000,170674.35850000,551595869.39510298,0
1738454400000,3117.54000000,3163.20000000,2750.71000000,2869.68000000,1050805.93000000,1738457999999,3131430738.39175606,5974563.00000000,494989.10690000,1476742890.84230709,0
1738540800000,2869.68000000,2921.00000000,2125.01000000,2879.90000000,2807979.02100000,1738544399999,7325488963.97464275,10550628.00000000,1344253.33180000,3509887592.19632101,0
1738627200000,2879.89000000,2888.50000000,2632.60000000,2731.19000000,1259594.39190000,1738630799999,3477670143.18934011,4767588.00000000,602952.47060000,1664512055.45414090,0
1738713600000,2731.19000000,2826.95000000,2699.13000000,2788.25000000,686593.04290000,1738717199999,1897054238.49022293,3498289.00000000,327991.42560000,906340721.06455898,0
1738800000000,2788.25000000,2857.64000000,2655.28000000,2686.64000000,719459.95710000,1738803599999,1981674881.32211900,3805682.00000000,325809.32920000,897799508.97995698,0
1738886400000,2686.63000000,2797.50000000,2562.51000000,2622.10000000,695467.36120000,1738889999999,1875060380.33431196,3272698.00000000,327218.13880000,882532535.72256601,0
1738972800000,2622.11000000,2667.30000000,2588.80000000,2632.46000000,379685.15090000,1738976399999,996898803.98491502,1865406.00000000,182406.15920000,478945902.37338400,0
1739059200000,2632.46000000,2698.90000000,2520.02000000,2627.18000000,387166.79110000,1739062799999,1016386052.05048501,2319910.00000000,185314.83730000,486833033.68547702,0
1739145600000,2627.18000000,2693.79000000,2559.85000000,2661.19000000,398173.27160000,1739149199999,1051708232.55688000,2736600.00000000,195023.19150000,515093980.36805999,0
1739232000000,2661.19000000,2725.04000000,2558.24000000,2602.59000000,484196.14350000,1739235599999,1286091770.77380490,2776008.00000000,226374.75100000,602010853.06517804,0
1739318400000,2602.59000000,2795.45000000,2546.92000000,2738.27000000,646295.89590000,1739321999999,1705436939.53312683,4190060.00000000,324858.61930000,858009920.21868801,0
1739404800000,2738.27000000,2757.28000000,2612.76000000,2675.87000000,443769.28530000,1739408399999,1185301387.82442307,3213834.00000000,217787.64580000,581683038.43609798,0
1739491200000,2675.87000000,2791.78000000,2664.46000000,2725.95000000,419895.78620000,1739494799999,1142877818.04390287,2645594.00000000,222908.78010000,606858652.13950503,0
