1719532800000,61706.46000000,62225.31000000,60063.00000000,60427.84000000,24821.19255000,1719536399999,1519872032.02663589,1479626.00000000,12661.53908000,775499790.79123461,0
1719619200000,60427.84000000,61224.00000000,60383.77000000,60986.68000000,11509.55904000,1719622799999,701345872.48811436,767669.00000000,5461.68911000,332791254.69089931,0
1719705600000,60986.68000000,63058.76000000,60712.21000000,62772.01000000,17326.30136000,1719709199999,1070250012.54466045,1108912.00000000,8224.44601000,508208752.08569872,0
1719792000000,62772.01000000,63861.76000000,62497.20000000,62899.99000000,24547.10538000,1719795599999,1550980813.67013431,1461508.00000000,12388.60654000,782785773.83555925,0
1719878400000,62900.00000000,63288.83000000,61806.28000000,62135.47000000,18573.11875000,1719881999999,1160792332.61755967,1308816.00000000,9453.17931000,590763216.57998252,0
1719964800000,62135.46000000,62285.94000000,59400.00000000,60208.58000000,32160.11127000,1719968399999,1945901232.90665722,1839372.00000000,15055.45492000,910631739.67384827,0
1720051200000,60208.57000000,60498.19000000,56771.00000000,57050.01000000,54568.77276000,1720054799999,3168619756.24364853,2523236.00000000,24982.98822000,1450509608.68042183,0
1720137600000,57050.02000000,57546.00000000,53485.93000000,56628.79000000,81348.24756000,1720141199999,4515040083.53651524,3749255.00000000,37926.65162000,2104682004.51668191,0
1720224000000,56628.79000000,58475.00000000,56018.00000000,58230.13000000,21651.31558000,1720227599999,1235398733.43570280,1411065.00000000,11083.50401000,632724011.54747283,0
1720310400000,58230.13000000,58449.46000000,55724.37000000,55857.81000000,19118.93918000,1720313999999,1094135752.45286870,1289229.00000000,9081.66872000,519830378.93556297,0
1720396800000,55857.81000000,58236.73000000,54260.16000000,56714.62000000,48090.20490000,1720400399999,2699942701.37551117,2554389.00000000,23963.90684000,1346497811.21179223,0
1720483200000,56714.61000000,58296.00000000,56289.45000000,58050.00000000,27732.20788000,1720486799999,1592351321.65538669,1757693.00000000,14143.25001000,812249336.74934340,0
1720569600000,58050.00000000,59470.00000000,57157.79000000,57725.85000000,24951.73799000,1720573199999,1452293495.65014887,1766696.00000000,12423.53162000,723209557.64967549,0
1720656000000,57725.85000000,59650.00000000,57050.00000000,57339.89000000,29761.05735000,1720659599999,1728929618.05838442,2157661.00000000,15019.30135000,872986677.11952722,0
1720742400000,57339.89000000,58526.68000000,56542.47000000,57889.10000000,23652.45690000,1720745999999,1360201319.07615042,1749738.00000000,11488.82545000,661028735.66443121,0
1720828800000,57889.09000000,59850.00000000,57756.63000000,59204.02000000,15357.74519000,1720832399999,900429281.14823270,1114391.00000000,7889.36244000,462600767.86107761,0
1720915200000,59204.01000000,61420.69000000,59194.01000000,60797.91000000,21178.33907000,1720918799999,1273562988.61117601,1456088.00000000,10479.46025000,630300143.25984633,0
1721001600000,60797.91000000,64900.00000000,60632.30000000,64724.14000000,38690.97820000,1721005199999,2435540879.02893353,2600425.00000000,19076.54212000,1201411783.66660380,0
1721088000000,64724.06000000,65388.97000000,62373.24000000,65043.99000000,42530.52915000,1721091599999,2725231969.28845072,2484783.00000000,21595.04799000,1384337933.33100271,0
1721174400000,65044.00000000,66128.63000000,63854.00000000,64087.99000000,29567.52954000,1721177999999,1922412273.08820915,1868671.00000000,14616.17013000,950725865.58566082,0
1721260800000,64087.99000000,65133.30000000,63238.48000000,63987.92000000,22568.72250000,1721264399999,1449872437.64979720,1696742.00000000,11288.35191000,725073622.70567405,0
1721347200000,63987.92000000,67386.00000000,63300.67000000,66660.00000000,35634.72739000,1721350799999,2331517674.36865902,2184889.00000000,17971.06949000,1176753281.03832603,0
1721433600000,66660.01000000,67598.00000000,66222.46000000,67139.96000000,14386.92434000,1721437199999,961878801.84822106,995093.00000000,6868.63454000,459313955.25348914,0
1721520000000,67139.97000000,68366.66000000,65777.00000000,68165.34000000,21819.11191000,1721523599999,1465757867.97474313,1322942.00000000,11412.05459000,766856991.84253764,0
1721606400000,68165.35000000,68474.55000000,66559.97000000,67532.01000000,21451.04303000,1721609999999,1448418369.84670949,1558140.00000000,10263.95040000,693063991.11910677,0
1721692800000,67532.00000000,67750.98000000,65441.08000000,65936.01000000,31406.15316000,1721696399999,2088544473.32350755,1772089.00000000,15168.84798000,1008794779.03899121,0
1721779200000,65936.00000000,67102.01000000,65111.00000000,65376.00000000,23082.56277000,1721782799999,1526490826.46699667,1391053.00000000,10827.75551000,716084205.20164144,0
1721865600000,65376.01000000,66175.49000000,63456.70000000,65799.95000000,35126.42934000,1721869199999,2266419771.22486401,1830360.00000000,16579.45258000,1070150879.36395478,0
1721952000000,65799.95000000,68200.00000000,65722.63000000,67907.99000000,24244.36023000,1721955599999,1630839588.69665480,1406982.00000000,12444.52129000,837159298.56635022,0
1722038400000,67908.00000000,69399.99000000,66650.00000000,67896.50000000,31710.21921000,1722041999999,2162335067.02341747,1690591.00000000,15838.92820000,1080427116.19164443,0
1722124800000,67896.49000000,68318.43000000,67066.66000000,68249.88000000,10868.69394000,1722128399999,736755676.13774514,821210.00000000,5403.48694000,366295409.63502693,0
1722211200000,68249.88000000,70079.99000000,66428.00000000,66784.69000000,36467.29633000,1722214799999,2499265962.09145498,1952812.00000000,18196.23316000,1248743452.55767870,0
1722297600000,66784.68000000,67000.00000000,65302.67000000,66188.00000000,23132.25441000,1722301199999,1533270724.79942107,1622083.00000000,11096.82554000,735708436.02368677,0
1722384000000,66188.00000000,66849.24000000,64530.00000000,64628.00000000,22625.43905000,1722387599999,1489443332.59601164,1609976.00000000,10818.48504000,712275323.70693696,0
1722470400000,64628.01000000,65659.78000000,62302.00000000,65354.02000000,35542.26854000,1722473999999,2270877792.65867996,2397257.00000000,16886.93292000,1079221072.75802755,0
